no;Timestamp;incident_id;incident_rel;date;day;month;year;province;province_id;district_city;district_city_id;sub_district;sub_district_id;village;village_id;actor1a;actor1a_t;actor1a_vm;actor1b;actor1b_t;actor1b_vm;actor1_tot;actor2a;actor2a_t;actor2a_vm;actor2b;actor2b_t;actor2b_vm;actor2_tot;violence_form1;violence_form2;weapon_type1;weapon_type2;issue_type1;issue_type2;covid_rel;num_death;num_injured;death_injured;fem_death;fem_injured;child_death;child_injured;infra_damage;infra_destroyed;intervene;intervene_actor1;intervene_actor_type1;intervene_actor2;intervene_actor_type2;intervene_result;inc_desc;notes;
763; 06/01/2022 12:24:01;35FJ15062101;;15/06/21;15;6;2021;JAWA TIMUR;35;KABUPATEN GRESIK;3525;WRINGINANOM;3525010;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;IYA;POLISI (KEPOLISIAN SEKTOR WRINGINANOM);AKTOR NEGARA;;;BERHASIL;Pada 15 Juni 2021, seorang maling motor ditangkap dan dihajar oleh massa di Kabupaten Gresik;;
764; 06/01/2022 12:34:01;35FJ17062101;;17/06/21;17;6;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;SAWAHAN;3578170;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;1;1;TIDAK;;;;;;Pada 17 Juni 2021, dua orang penjambret dikejar oleh satu orang warga. Tetapi, penjambret tersebut menendang motor warga tersebut sehingga menabrak kios bensin dan rombong tahu campur. Kejadian di Kota Surabaya;;
765; 06/01/2022 12:45:27;35FJ18062101;;18/06/21;18;6;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;KENJERAN;3578210;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;POLISI;AKTOR NEGARA;TIDAK;TNI;AKTOR NON NEGARA;TIDAK;-99;SERANGAN TANPA SENJATA;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SENJATA JARAK DEKAT;;ISU TATA KELOLA PEMERINTAH;;IYA;;;0;;;;;1;;TIDAK;;;;;;Pada 18 Juni 2021, terjadi kericuhan antara petugas gabungan dan warga di penyekatan Suramadu karena warga tidak sabar dalam swab antigen yang diwajibkan pemerintah.;COVID-19;
766; 06/01/2022 12:54:19;35FJ22062101;;22/06/21;22;6;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;KENJERAN;3578210;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;50;POLISI;AKTOR NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;;ISU TATA KELOLA PEMERINTAH;;IYA;;;0;;;;;;;TIDAK;;;;;;Pada 22 Juni 2021, sekitar 50 orang massa melempar petasan ke arah pos penyekatan Suramadu di Surabaya karena tidak terima kebijakan wajib swab antigen;COVID-19;
767; 06/01/2022 13:00:52;35FJ22062102;;22/06/21;22;6;2021;JAWA TIMUR;35;KABUPATEN PONOROGO;3502;JAMBON;3502130;;;PELAJAR (SANTRI);AKTOR NON NEGARA;TIDAK;;;;1;PELAJAR (SANTRI);AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;1;;;;TIDAK;;;;;;Pada 22 Juni 2021, empat orang santri mengeroyok seorang santri karena korban ketahuan mencuri uang dari pelaku. Kejadian di Kabupaten Ponorogo;;
768; 06/01/2022 13:18:17;35FJ27062101;;27/06/21;27;6;2021;JAWA TIMUR;35;KABUPATEN GRESIK;3525;MENGANTI;3525040;HENDROSARI;3525040022;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;;;TIDAK;;;;;;Pada 27 Juni 2021, seorang pria dipukuli, dijambak, dan dikeroyok oleh sekelompok orang tidak diketahui dan diseret ke balai desa karena isu yang tidak jelas. Pria itu sebelumnya mempergoki pria-wanita berduaan di kamar mandi. Kejadian di Kabupaten Gresik;;
769; 06/01/2022 13:24:15;35FJ29062101;;29/06/21;29;6;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;SUKOLILO;3578080;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;2;POLISI;AKTOR NEGARA;TIDAK;;;;-99;SERANGAN BERSENJATA;;SENJATA API;;ISU PENEGAKAN HUKUM;;;;2;2;;;;;;;TIDAK;;;;;;Pada 29 Juni 2021, dua bandit curanmor tertangkap basah sedang mencuri oleh polisi. Bandit kemudian melempar kunci T kearah polisi, yang dibalas dengan dua tembakan kepada pelaku. Kejadian di Sukolilo, Kota Surabaya;;
770; 06/01/2022 14:56:20;35FJ27122102;;27/12/21;27;12;2021;SUMATERA SELATAN;16;KABUPATEN EMPAT LAWANG;1611;PENDOPO;1611030;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;6;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;KEKERASAN SEKSUAL;;SENJATA JARAK DEKAT;;ISU KEKERASAN SEKSUAL;;;;1;1;;1;;;;;TIDAK;;;;;;Pada 27 Desember 2021 di Kabupaten Empat Lawang, seorang gadis diperkosa ramai-ramai oleh enam orang pemuda;;
771; 06/01/2022 15:02:26;35FJ31122102;;31/12/21;31;12;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;KREMBANGAN;3578260;;;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;12;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Pada 31 Desember 2021, sepuluh orang pelaku curanmor memukuli korbannya karena berusaha mempertahankan motornya. Kejadian di Krembangan, Kota Surabaya;;
772; 06/01/2022 15:10:53;35FJ05012201;;05/01/22;5;1;2022;JAWA TIMUR;35;KOTA SURABAYA;3578;KENJERAN;3578210;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;;0;;;;;;;TIDAK;;;;;;Pada 5 Januari 2022, warga menghakimi satu orang terduga pelaku penculikan di Kenjeran, Kota Surabaya;;
773; 06/01/2022 19:04:06;35AB15122101;;15/12/21;15;12;2021;JAWA TIMUR;35;KOTA SURABAYA;3578;;;;;POLISI;AKTOR NEGARA;TIDAK;;;;2;JURNALIS;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;;;TIDAK;;;;;;SURABAYA (RIAUPOS.CO) - Dua polisi aktif terdakwa penganiaya jurnalis Tempo Nurhadi di Surabaya, yakni Bripka Purwanto dan Brigadir Muhammad Firman Subkhi, meminta divonis bebas oleh hakim. Keduanya membantah telah melakukan kekerasan terhadap korban. Sebaliknya, mereka mengklaim telah melindungi dan mengayomi Nurhadi, sebagaimana tugas dan fungsi Polri.;;
774; 06/01/2022 21:36:44;91MU05012201;;05/01/22;5;1;2022;PAPUA BARAT;91;KOTA SORONG;9171;SORONG MANOI;9171023;;;WARGA;AKTOR NON NEGARA;IYA;;;;2;LEMBAGA BANTUAH HUKUM KAKI ABU SORONG;AKTOR NON NEGARA;IYA;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;SENJATA JARAK DEKAT;ALAT PEMBAKAR;ISU IDENTITAS;;;;;0;;;;;;;IYA;POLISI (KAKEPOLISIAN RESOR SORONG);AKTOR NEGARA;TOKOH AGAMA (MAJELIS ULAMA INDONESIA KOTA SORONG);AKTOR NON NEGARA;BERHASIL;Pada 5 Januari 2022, warga melakukan demonstrasi dan protes dugaan penistaan agama terhadap LBH Kaki Abu dengan pemalangan jalan Sudirman, Kec. Sorong Manoi, Kota Sorong, Papua Barat. Isu dari insiden ini ialah dugaan penistaan agama Islam oleh LBH Kaki Abu (Kristen) pada saat orasi, sehingga memiliki unsur main hakim sendiri (balas dendam) dan isu identitas (perbedaan agama).;;
775; 06/01/2022 21:45:47;19MU01012201;;01/01/22;1;1;2022;KEPULAUAN BANGKA BELITUNG;19;KABUPATEN BANGKA;1901;MERAWANG;1901080;AIR ANYIR;1901080015;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;5;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;;;TIDAK;;;;;;Pada 1 Januari 2022 dalam sebuah pesta miras, Son memukul wajah Arif karena dituduh mengambil handphone milik rekannya. Son dan empat orang lainnya kemudian memukuli dan mengeroyok Arif di Pantai Pukan, Desa Airanyir, Kec. Merawang, kab. Bangka, Bangka Belitung. Isu dari insiden ini ialah sumber daya (handphone) dan tuduhan pencurian (isu main hakim sendiri).;;
776; 06/01/2022 22:47:12;53MU23122101;;23/12/21;23;12;2021;NUSA TENGGARA TIMUR;53;KABUPATEN SUMBA BARAT DAYA;5317;KODI;5317020;MALI IHA;5317020010;ORANG DENGAN GANGGUAN JIWA (ODGJ);AKTOR NON NEGARA;IYA;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;1;1;2;1;1;;;;;TIDAK;;;;;;Pada 23 Desember 2021, terjadi pembacokan oleh seorang ODGJ terhadap seorang nenek dan ibu hamil yang masih merupakan keluarganya sendiri di Desa Mali Iha, Kec. Kodi, Kab. Sumba Barat Daya, NTT. Isu dari insiden ini tidak jelas (tidak ada).;;
777; 06/01/2022 23:01:43;53MU23122102;;23/12/21;23;12;2021;NUSA TENGGARA TIMUR;53;KABUPATEN SUMBA BARAT DAYA;5317;KODI;5317020;MALI IHA;5317020010;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;ORANG DENGAN GANGGUAN JIWA (ODGJ);AKTOR NON NEGARA;IYA;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;ALAT PEMBAKAR;ISU MAIN HAKIM SENDIRI;;;1;;1;;;;;1;;IYA;POLISI;AKTOR NEGARA;;;TIDAK BERHASIL;Pada 23 Desember 2021, warga melakukan pengeroyokan terhadap seorang ODGJ hingga meninggal dunia di Desa Mali Iha, Kec. Kodi Utara, Kab. Sumba Barat Daya, NTT. Isu insiden tersebut ialah main hakim sendiri akibat pembacokan yang dilakukan ODGJ tersebut. Sebuah rumah juga turut dibakar untuk memancing ODGJ keluar.;;
778; 06/01/2022 23:10:13;53MU01012201;;01/01/22;1;1;2022;NUSA TENGGARA TIMUR;53;KABUPATEN SIKKA;5310;ALOK TIMUR;5310082;;;WARGA (DESA KOLISIA);AKTOR NON NEGARA;TIDAK;;;;1;WARGA (DESA KOTA BARU);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;Pada 1 Januari 2021, seorang warga Desa Kolisia dihajar oleh dua orang warga Kelurahan Kota Baru karena dituduh melakukan pencurian (isu main hakim sendiri) di wilayah pelaku di Kec. Alok Timur, Kab. Sikka, NTT.;;
779; 06/01/2022 23:27:45;53MU04012201;;04/01/22;4;1;2022;NUSA TENGGARA TIMUR;53;KOTA KUPANG;5371;KOTA LAMA;5371041;;;PENDUKUNG CALON (POLITIS JERIKO);AKTOR NON NEGARA;TIDAK;;;;2;ANGGOTA PARTAI (PARTAI DEMOKRAT);AKTOR NON NEGARA;TIDAK;;;;-99;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;;ALAT PEMBAKAR;;ISU PEMILIHAN DAN JABATAN;;;;;0;;;;;;3;IYA;POLISI;AKTOR NEGARA;;;BERHASIL;Pada 4 Januari 2022, terjadi pembakaran atribut partai demokrat oleh simpatisan Jeriko di Sekretariat DPD Partai Demokrat di Kec. Kota Lama, Kota Kupang, NTT. Insiden ini dilakukan terhadap DPP Partai Demokrat Kupang untuk memprotes pemilihan ketua DPD Partai Demokrat NTT baru (Isu pemilihan dan jabatan).;;
780; 07/01/2022 01:09:18;53MU25122101;;25/12/21;25;12;2021;NUSA TENGGARA TIMUR;53;KABUPATEN ROTE NDAO;5314;ROTE BARAT;5314070;OENITAS;5314070005;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;1;1;2;1;;;;;;TIDAK;;;;;;Pada 25 Desember 2021, terjadi pembacokan yang dilakukan oleh seorang warga terhadap pasangan suami istri di Desa Oenitas, Kec. Rote Barat, Kab. Rote Ndao, NTT. Isu dari insiden ini belum diketahui.;;
781; 07/01/2022 05:54:05;73RM22122101;;22/12/21;22;12;2021;SULAWESI SELATAN;73;KOTA MAKASSAR;7371;MANGGALA;7371101;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;7;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;2;2;;;;;;;TIDAK;;;;;;9 Desember 2021 lokasi di Taman Makassar Indah Kecamatan Manggala dengan aktor geng motor yang menganiaya dua warga isu tidak jelas;;
782; 07/01/2022 06:02:58;73RM22122102;;22/12/21;22;12;2021;SULAWESI SELATAN;73;KOTA PALOPO;7373;WARA TIMUR;7373021;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;4;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;1;1;;;;;;;TIDAK;;;;;;22 Desember 2021, Jl Andi Tenriadjeng, kelompok pemuda mengeroyok seorang warga, isu tidak jelas;;
783; 07/01/2022 06:17:16;33RM25122101;;20/12/21;20;12;2021;JAWA TENGAH;33;KABUPATEN DEMAK;3321;GUNTUR;3321030;SIDOHARJO;3321030020;WARGA;AKTOR NON NEGARA;TIDAK;;;;4;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN BERSENJATA;SERANGAN TANPA SENJATA;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;1;2;;;1;;;;TIDAK;;;;;;20 Desember 2021, Desa Sidoharjo, sekelompok warga menyerang ayah dan balita kemudian membunuh balita, isu karena ayah diduga memiliki ilmu hitam;;
784; 07/01/2022 06:23:43;33RM06012201;;28/12/21;28;12;2021;JAWA TENGAH;33;KOTA SEMARANG;3374;SEMARANG SELATAN;3374050;;;PELAJAR (TARUNA NUSANTARA);AKTOR NON NEGARA;TIDAK;;;;10;PELAJAR (TARUNA NUSANTARA);AKTOR NON NEGARA;TIDAK;;;;1;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;TIDAK;;;;;;28 Desember 2021, kamar kos di jalan Bulustalan Kota Semarang, aktor kelompok senior taruna yang menyerang junior atas motif balas dendam karena junior sebelumnya menyerang temannya;;
785; 07/01/2022 11:57:29;14AB17122101;;17/12/21;17;12;2021;RIAU;14;KOTA PEKANBARU;1471;TENAYAN RAYA;1471022;SIALANG SAKTI;1471022009;KRIMINAL (PERAMPOK);AKTOR NON NEGARA;TIDAK;;;;4;WARGA;AKTOR NON NEGARA;TIDAK;PEKERJA (KONSULTAN BUMN);AKTOR PERUSAHAAN SWASTA;TIDAK;-99;SERANGAN BERSENJATA;PENCULIKAN/PENGURUNGAN;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;;0;;;;;;;TIDAK;;;;;;Aksi pencurian terjadi di kantor konsultan badan usaha milik negara (BUMN) yang berlokasi di Jalan Hang Tuah ujung, Kelurahan Sialang Sakti, Kecamatan Tenayan Raya, Jumat (17/12) dini hari. Kapolresta Pekanbaru Kombes Pol Pria Budi melalui Kapolsek Tenayan Raya AKP Manapar Situmeang mengatakan, dalam aksi tersebut, para maling berhasil menggondol uang tunai sebesar Rp40 juta.;;
786; 07/01/2022 12:28:23;36NR31122101;;31/12/21;31;12;2021;BANTEN;36;KABUPATEN PANDEGLANG;3601;SAKETI;3601100;;;PEKERJA (GURU SMP);AKTOR NON NEGARA;TIDAK;;;;1;PELAJAR (SMP);AKTOR NON NEGARA;TIDAK;;;;2;KEKERASAN SEKSUAL;;TIDAK JELAS;;ISU KEKERASAN SEKSUAL;;;;;0;;;;;;;TIDAK;;;;;;Pencabulant terjadi di Saketi, Pandeglang, Banten oleh seorang guru SMP kepada lebih dari dua muridnya pada tanggal 31 Desember 2021;;
787; 07/01/2022 12:37:36;36NR27122101;;27/12/21;27;12;2021;BANTEN;36;KOTA SERANG;3673;SERANG;3673040;UNYUR;3673040009;GENG PEMUDA (BASKOM);AKTOR NON NEGARA;TIDAK;;;;2;GENG PEMUDA (KAMPUNG ASIK);AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;TIDAK JELAS;;;;;0;;;;;;;TIDAK;;;;;;pada 27 desember 2021 di serang enam pelajar dari geng kampung asik dan geng baskom melakukan tawuran di komplek griya lopang. pelajar membawa beberapa sajam yang kemudian diamankan oleh polisi ketika ditangkap pada 29 desember 2021;;
788; 07/01/2022 14:06:51;32AS31122101;;31/12/21;31;12;2021;JAWA BARAT;32;KOTA DEPOK;3276;CIPAYUNG;3276021;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;3;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;9;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;1;;;TIDAK;;;;;;Pada tanggal 31 Agustus 2021 di Kec. Cipayung, Depok, Jawa Barat. Terjadi Tawuran antara dua kelompok remaja. Kelompok Remaja A terdiri dari 3 anak dan Kelompok Remaja B terdiri dari 9 anak. Kurangnya jumlah menyebabkan kelompok remaja A untuk melarikan diri namun upaya tersebut gagal sehingga seorang anak dibacok oleh kelompok remaja B. ;;
789; 09/01/2022 21:23:21;65RL10012101;;10/01/21;10;1;2021;KALIMANTAN UTARA;65;KABUPATEN NUNUKAN;6504;NUNUKAN;6504100;NUNUKAN UTARA;6504100005;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;WARGA;AKTOR NON NEGARA;TIDAK;7;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;7;7;;1;;;;50;TIDAK;;;;;;10/1/2021 di daerah Pasar Sentral Inhutani terjadi cekcok antar suami istri yang menyebabkan ditikamnya istri tersebut. Diduga total korban penikaman dengan parang oleh suami tersebut mencapai 7 korban. Pelaku juga membakar rumah hingga menyebabkan kurang lebih 50 rumah terbakar. ;;
790; 10/01/2022 13:05:31;61AX14042101;;14/04/21;14;4;2021;KALIMANTAN BARAT;61;KOTA PONTIANAK;6171;PONTIANAK SELATAN;6171010;;;PELAJAR (MAHASISWA);AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;4;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU KRIMINAL;;;;1;1;;;;;;;TIDAK JELAS;;;;;;Pada 14 April 2021, terjadi pengeroyokan oleh 4 orang berinisial RS, AB, AA, dan MR terhadap seorang mahasiswa di sebuah kafe, di Jalan Karya Budi, Kec. Pontianak Selatan, Kota Pontianak, Kalimantan Barat. Pengeroyokan terjadi diindikasi dilakukan untuk merebut Handphone milik korban. Akibatnya, korban mengalami memar disekujur tubuh.;;
791; 10/01/2022 17:50:18;61AX26062101;;26/06/21;26;6;2021;KALIMANTAN BARAT;61;KABUPATEN MEMPAWAH;6104;JONGKAT;6104080;SEI NIPAH;6104080001;PEKERJA (STASIUN PENGISIAN BAHAN BAKAR UMUM PERTAMINA);AKTOR PERUSAHAAN SWASTA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU SUMBER DAYA;;;;1;1;;;;;;;TIDAK;;;;;;Pada 26 Juni 2021, terjadi peristiwa pengeroyokan yang terjadi di SPBU Desa Sungai Nipah, Kec. Jongkat, Kab. Mempawah, Kalimantan Barat. Kronologi berawal DL, DR, DM pengantri BBM di SPBU membawa delapan jeriken untuk mengisi minyak jenis solar. Aksi tersebut diketahui oleh manager SPBU Sungai Nipah dan berniat untuk menegur mereka. Setelah ditegur, para pengantri tersebut tidak terima dan segera melayangkan pukulan kepada manager SPBU. akhirnya, manager tersebut mengalami memar di sejumlah bagian tubuhnya.;;
792; 10/01/2022 19:16:57;63AX01012101;;01/01/21;1;1;2021;KALIMANTAN SELATAN;63;KOTA BANJARMASIN;6371;BANJARMASIN TENGAH;6371031;;;PEKERJA INFORMAL (PENGAMEN);AKTOR NON NEGARA;TIDAK;;;;2;WARGA;AKTOR NON NEGARA;TIDAK;;;;6;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;1;2;;;;;;;TIDAK JELAS;;;;;;Pada 1 Januari 2021, terjadi pengeroyokan yang mengakibatkan tewasnya seorang pengamen di Jalan Pasar Lama, Kec. Banjarmasin Tengah, Kota Banjarmasin, Kalimantan Selatan. Pengeroyokan terjadi karena pengamen dan rekannya menantang enam orang yang menjadi tersangka pembunuhan. Akibatnya pengamen tersebut tewas setelah dikeroyok, sementara rekannya mengalami luka-luka. Setelah diproses oleh polsek setempat, ditemukan barang bukti senjata tajam.;;
793; 11/01/2022 05:17:21;63AX23012101;;23/01/21;23;1;2021;KALIMANTAN SELATAN;63;KABUPATEN TABALONG;6309;MURUNG PUDAK;6309070;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;3;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;1;1;2;;;;;;;TIDAK JELAS;;;;;;Pada 23 Januari 2021, telah terjadi pengeroyokan di depan hotel Aston Tanjung, Kec. Murung Pudak, Kab. Tabalong, Kalimantan Selatan. Berdasarkan kronologi polres Tabalong, pengeroyokan ini terjadi antara YDN dan YS dan rekannya yakni BP dan AMD. Awal mula pengeroyokan ini terjadi ketika YS ditusuk oleh YDN dengan senjata tajam. Tanpa diketahui alasan YDN menusuk YS, YS bersama rekannya mengejar YDN sampai di depan hotel Aston Tanjung. Setelah menangkap YDN, YS bersama rekannya melayangkan pukulan sehingga YDN meninggal dunia.;;
794; 11/01/2022 06:12:42;63AX08012101;;08/01/21;8;1;2021;KALIMANTAN SELATAN;63;KABUPATEN TABALONG;6309;TANJUNG;6309060;;;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;1;PEMUDA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;1;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada 8 Januari 2021, terjadi pengeroyokan terhadap seorang anak di bawah umur berinisial MA oleh AR dan EP ang berlokasi di Kec. Tanjung, Kab. Tabalong, Kalimantan Selatan. Berdasarkan kronologi, pengeroyokan ini terjadi akibat permasalahan asmara yang mengakibatkan kecemburuan. Para pelaku mendatangi MA yang saat itu berada di rumah temannya. Setelah MA keluar dari rumah temannya, pelaku langsung melayangkan pukulan ke arah muka korban sambil melayangkan pukulan menggunakan ikat pinggang. Setelahnya EP dan AR menginjak MA sehingga mengakibatkan MA memiliki memar di beberapa bagian tubuhnya.;;
795; 11/01/2022 08:20:04;62AX28052101;;28/05/21;28;5;2021;KALIMANTAN TENGAH;62;KOTA PALANGKA RAYA;6271;JEKAN RAYA;6271012;;;WARGA;AKTOR NON NEGARA;TIDAK;;;;1;WARGA;AKTOR NON NEGARA;TIDAK;;;;2;SERANGAN TANPA SENJATA;;SENJATA JARAK DEKAT;;ISU MAIN HAKIM SENDIRI;;;;1;1;;;;;;;IYA;WARGA;AKTOR NON NEGARA;;;BERHASIL;Pada 28 Mei 2021, terjadi pengeroyokan di depan Tugu Soekarno Kec. Jekan Raya, Kota Palangka Raya, Kalimantan Tengah. Korban merupakan seorang pria yang dikeroyok oleh empat orang warga karena korban berada dibawah pengaruh minuman keras dan berusaha menantang empat orang tersebut. Akibatnya, empat orang tersebut tersinggung dan melancarkan aksi pengeroyokan. Koban pun mengalami sejumlah luka di beberapa bagian tubuh.;;
796; 11/01/2022 11:14:35;81AX04012101;;04/01/21;4;1;2021;MALUKU;81;KABUPATEN MALUKU TENGAH;8103;SALAHUTU;8103100;LIANG;8103100006;PEMUDA (NEGERI LIANG RT09);AKTOR NON NEGARA;TIDAK;PEMUDA (NEGERI LIANG RT10);AKTOR NON NEGARA;TIDAK;-99;PEMUDA (NEGERI LIANG RT08);AKTOR NON NEGARA;TIDAK;PEMUDA (NEGERI LIANG RT07);AKTOR NON NEGARA;TIDAK;-99;SERANGAN TANPA SENJATA;SERANGAN INFRASTRUKTUR/PENUTUPAN PAKSA;SENJATA JARAK DEKAT;ALAT PEMBAKAR;ISU PEMILIHAN DAN JABATAN;;;;;0;;;;;;4;IYA;POLISI (KEPOLISIAN SEKTOR SALAHUTU);AKTOR NEGARA;TNI (ANGKATAN DARAT);AKTOR NEGARA;BERHASIL;Pada 4 Januari 2021, telah terjadi bentrok di Desa Liang yang menyebabkan 4 unit rumah warga ludes terbakar. Bentrok ini terjadi antara Kelompok Pemuda Negeri Liang RT09 dan RT10 dan Kelompok Pemuda Negeri Liang RT07 dan RT08. Bentrok bermula ketika Pemuda RT09 dan RT10 melakukan penyerangan kepada warga RT07 dan RT08 sehingga menyebabkan aksi saling serang menggunakan batu. Saat terjadi aksi saling lempar, sebagian kelompok RT09 dan RT10 masuk ke kompleks rumah warga RT08 dan melakukan pengrusakan dan pembakaran rumah warga. Berdasarkan keterangan Polresta Ambon, bentrok dipicu oleh pemilihan raja (raja merupakan sebutan kepala desa di Maluku).;;
